latitude,longitude,lat,lng,OID,CLUES,ESTADO,CLAVE_ENT,MUNICIPIO,CLAVE_MUNICIPIO,CVE_MUN,NOMBRE_LOCALIDAD,CLAVE_LOCALIDAD,NOMBRE_JURISDICCION,CLAVE_JURISDICCION,NOMBRE_INSTITUCION,CLAVE_INSTITUCION,TIPO_ESTABLECIMIENTO,CLAVE_TIPO_ESTABLECIMIENTO,NOMBRE_TIPOLOGIA,CLAVE_TIPOLOGIA,NOMBRE_SUBTIPOLOGIA,CLAVE_SUBTIPOLOGIA,CONSULTORIOS_MED_GRAL,OTROS_CONSULTORIOS,TOTAL_CONSULTORIOS,CAMAS_HOS,OTRAS_CAMAS,TOTAL_CAMAS,UNIDAD,ATENC_COVID,ESTADO_FASE,FASE_1_COVID,FASE_2_COVID,FASE_3_COVID,CLAVE_VIALIDAD,TIPO_VIALIDAD,VIALIDAD,NUMERO_EXTERIOR,NUMERO_INTERIOR,CLAVE_TIPO_ASENTAMIENTO,TIPO_ASENTAMIENTO,ASENTAMIENTO,OBSERVACIONES_DIRECCION,CODIGO_POSTAL,ESTATUS_OPERACION,CLAVE_ESTATUS_OPERACION,FECHA_CONSTRUCCION,FECHA_INICIO_OPERACION,LATITUDE,LONGITUDE,INS_ADM,INS_ADM_CLAVE,NIVEL_ATENCION,CLAVE_NIVEL_ATENCION,ESTRATO_UNIDAD,CLAVE_ESTRATO_UNIDAD,AREAS_SERVICIOS,POB_ENT,POB_MUN,RES_MUN_18ABR,RES_MUN_18ABR,RES_MUN_19ABR,RES_MUN_20ABR
22.4601,-97.9767,22.4601,-97.9767,26725,TSSSA018514,TAMAULIPAS,28,ALTAMIRA,3,28003,ALTAMIRA,1,ALTAMIRA,12,SECRETARIA DE SALUD,SSA,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL,M,NO ESPECIFICADO,99,0,13,13,42,25,67,HG HOSPITAL GENERAL ALTAMIRA DR RODOLFO TORRE CANTÚ,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,,,CARRETERA TAMPICO-MANTE KM. 28.5,,,,,EJIDO SANTA AMALIA,"CARRETERA TAMPICO-MANTE KM 30.8, COL. EJIDO SANTA AMALIA",89603,EN OPERACION,1,01/11/2008,01/11/2010,22.4601,-97.9767,SECRETARÍA DE SALUD ESTATAL,SESA,SEGUNDO NIVEL,2,URBANO,2,ESTOMATOLOGIA - CONSULTA EXTERNA BÁSICA | URGENCIAS - URGENCIAS | QUIRURGICAS - URGENCIAS | PEDIATRIA - URGENCIAS | NEONATOLOGIA - URGENCIAS | MEDICINA INTERNA - URGENCIAS | GINECOLOGIA Y OBSTETRICIA - URGENCIAS | ESTOMATOLOGIA - URGENCIAS | CIRUGIA GENERAL - URGENCIAS | URGENCIAS - UNIDAD DE CUIDADOS INTENSIVOS | TRAUMATOLOGIA - UNIDAD DE CUIDADOS INTENSIVOS | GINECOLOGIA Y OBSTETRICIA - UNIDAD DE CUIDADOS INTENSIVOS | CIRUGIA GENERAL - UNIDAD DE CUIDADOS INTENSIVOS | ANESTESIOLOGIA - UNIDAD DE CUIDADOS INTENSIVOS | AISLADOS - UNIDAD DE CUIDADOS INTENSIVOS | GINECOLOGIA Y OBSTETRICIA - TOCOLOGÍA Y TOCOCIRUGÍA | URGENCIAS - TOCOLOGIA Y TOCOCIRUGIA | ORTOPEDIA - TOCOLOGIA Y TOCOCIRUGIA | OBSTETRICIA - TOCOLOGIA Y TOCOCIRUGIA | GINECOLOGIA - TOCOLOGIA Y TOCOCIRUGIA | ANESTESIOLOGIA - TOCOLOGIA Y TOCOCIRUGIA | URGENCIAS - QUIROFANO | TRAUMATOLOGIA - QUIROFANO | TOCOCIRUGIA - QUIROFANO | ORTOPEDIA - QUIROFANO | GINECOLOGIA Y OBSTETRICIA - QUIROFANO | ESTOMATOLOGIA - QUIROFANO | CIRUGIA GENERAL - QUIROFANO | ANESTESIOLOGIA - QUIROFANO | URGENCIAS - PEDIATRIA | PEDIATRIA - PEDIATRIA | ORTOPEDIA - PEDIATRIA | AISLADOS - PEDIATRIA | PEDIATRIA - NEONATOLOGÍA Y CUNEROS | NEONATOLOGIA - NEONATOLOGÍA Y CUNEROS | LABORATORIO CLÍNICO - LABORATORIO | QUIRURGICAS - IMAGENOLOGÍA | PEDIATRIA - IMAGENOLOGÍA | ORTOPEDIA - IMAGENOLOGÍA | MEDICINA INTERNA - IMAGENOLOGÍA | IMAGENOLOGIA - IMAGENOLOGÍA | GINECOLOGIA - IMAGENOLOGÍA | CIRUGIA GENERAL - IMAGENOLOGÍA | URGENCIAS - IMAGENOLOGIA | TRAUMATOLOGIA - IMAGENOLOGIA | TOCOCIRUGIA - IMAGENOLOGIA | GINECOLOGIA Y OBSTETRICIA - IMAGENOLOGIA | PEDIATRIA - HOSPITALIZACIÓN | ORTOPEDIA - HOSPITALIZACIÓN | CIRUGIA GENERAL - HOSPITALIZACIÓN | AISLADOS - HOSPITALIZACIÓN | MEDICINA INTERNA - HOSPITALIZACION | GINECOLOGIA Y OBSTETRICIA - HOSPITALIZACION | TRAUMATOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | PEDIATRIA - CONSULTA EXTERNA ESPECIALIDADES | ORTOPEDIA - CONSULTA EXTERNA ESPECIALIDADES | MEDICINA INTERNA - CONSULTA EXTERNA ESPECIALIDADES | GINECOLOGIA Y OBSTETRICIA - CONSULTA EXTERNA ESPECIALIDADES | EPIDEMIOLOGÍA - CONSULTA EXTERNA ESPECIALIDADES | CIRUGIA GENERAL - CONSULTA EXTERNA ESPECIALIDADES | PSICOLOGÍA - CONSULTA EXTERNA BÁSICA | PLANIFICACIÓN FAMILIAR - CONSULTA EXTERNA BÁSICA | NUTRICIÓN - CONSULTA EXTERNA BÁSICA | MEDICINA PREVENTIVA - CONSULTA EXTERNA BÁSICA |,3268554,212001,2,4,4,5
18.1396,-94.4333,18.1396,-94.4333,27439,VZIMS000231,VERACRUZ DE IGNACIO DE LA LLAVE,30,COATZACOALCOS,39,30039,COATZACOALCOS,1,COATZACOALCOS,11,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL DE ZONA,HGZ,NO ESPECIFICADO,99,37,0,37,129,0,129,HGZMF 36 COATZACOALCOS,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,,,ROMÁN MARÍN E INDEPENDENCIA,,,,,,"ROMÁN MARÍN E INDEPENDENCIA COL. C.P. 96420, COATZACOALCOS, VERAC SUR",96420,EN OPERACION,1,,,18.1396,-94.4333,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,7643194,305260,10,11,13,14
19.5217,-96.9213,19.5217,-96.9213,27472,VZIMS000564,VERACRUZ DE IGNACIO DE LA LLAVE,30,XALAPA,87,30087,XALAPA-ENRIQUEZ,1,XALAPA,5,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL DE ZONA,HGZ,NO ESPECIFICADO,99,35,0,35,167,0,167,HGZ 11 JALAPA,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,,,LOMAS DEL ESTADIO,SIN NÚMERO,,,,CENTRO,"LOMAS DEL ESTADIO S/N COL. CENTRO C.P. 91000, XALAPA, VERAC NORTE",91000,EN OPERACION,1,,,19.5217,-96.9213,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,7643194,457928,6,6,6,6
18.8497,-97.0847,18.8497,-97.0847,27489,VZIMS000733,VERACRUZ DE IGNACIO DE LA LLAVE,30,ORIZABA,118,30118,ORIZABA,1,ORIZABA,7,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL REGIONAL,HGR,NO ESPECIFICADO,99,48,0,48,230,0,230,HGR ORIZABA,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,,,ORIENTE 6 Y SUR 41,,,,,,"ORIENTE 6 Y SUR 41 COL. C.P. 94300, ORIZABA, VERAC SUR",94300,EN OPERACION,1,,,18.8497,-97.0847,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,7643194,120995,0,0,0,1
19.1994,-96.156,19.1994,-96.156,27527,VZIMS001112,VERACRUZ DE IGNACIO DE LA LLAVE,30,VERACRUZ,193,30193,VERACRUZ,1,VERACRUZ,8,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL DE ESPECIALIDADES,HESP,NO ESPECIFICADO,99,58,0,58,318,0,318,HES 14 CMN VERAC,SI,3,,,3 HOSPITAL ATENCIÓN Y TRATAMIENTO,5,CALLE,CUAUHTÉMOC ESQUINA CERVANTES Y PADILLA,,,,,FORMANDO HOGAR,"AV. CUAUHTÉMOC, ESQ. CERVANTES Y PADILLA S/N COL. FORMANDO HOGAR C.P. 91810, VERAC, VERAC NORTE",91810,EN OPERACION,1,,,19.1994,-96.156,NO ESPECIFICADO,99,TERCER NIVEL,3,URBANO,2,,7643194,552156,48,49,59,61
19.1562,-96.1313,19.1562,-96.1313,27528,VZIMS001124,VERACRUZ DE IGNACIO DE LA LLAVE,30,VERACRUZ,193,30193,VERACRUZ,1,VERACRUZ,8,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL DE GINECO-PEDIATRÍA,HGP,NO ESPECIFICADO,99,24,0,24,209,0,209,HGZ 71 VERAC,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,5,CALLE,DÍAZ MIRÓN ESQUINA CEDRO,SIN NÚMERO,,,,FLORESTA,"PROLONGACIÓN DÍAZ MIRÓN S/N ESQ. CEDRO COL. FLORESTA, C.P. 91940, VERAC, VERAC NORTE",91940,EN OPERACION,1,,,19.1562,-96.1313,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,7643194,552156,48,49,59,61
18.1454,-94.4242,18.1454,-94.4242,27876,VZSSA001150,VERACRUZ DE IGNACIO DE LA LLAVE,30,COATZACOALCOS,39,30039,COATZACOALCOS,1,COATZACOALCOS,11,SECRETARIA DE SALUD,SSA,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL,M,NO ESPECIFICADO,99,0,21,21,112,50,162,HOSPITAL REGIONAL DE COATZACOALCOS DR.VALENTIN GÓMEZ FARIAS,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,,,ZARAGOZA,801,,,,CENTRO,ZARAGOZA 801,96400,EN OPERACION,1,15/12/1999,15/01/2005,18.1454,-94.4242,SECRETARÍA DE SALUD ESTATAL,SESA,SEGUNDO NIVEL,2,URBANO,2,CARDIOLOGIA - CAMPO CONSULTA EXTERNA | AISLADOS - PEDIATRIA | AISLADOS - ONCOLOGIA | UROLOGIA - HOSPITALIZACIÓN | TRAUMATOLOGIA - HOSPITALIZACIÓN | TOCOCIRUGIA - HOSPITALIZACIÓN | PEDIATRIA - HOSPITALIZACIÓN | ONCOLOGÍA - HOSPITALIZACIÓN | OFTALMOLOGIA - HOSPITALIZACIÓN | NEUROLOGIA - HOSPITALIZACIÓN | NEUROCIRUGIA - HOSPITALIZACIÓN | NEUMOLOGIA - HOSPITALIZACIÓN | NEONATOLOGIA - HOSPITALIZACIÓN | NEFROLOGÍA - HOSPITALIZACIÓN | MEDICINA PREVENTIVA - HOSPITALIZACIÓN | HEMATOLOGÍA - HOSPITALIZACIÓN | GINECO-OBSTETRICIA - HOSPITALIZACIÓN | DERMATOLOGIA - HOSPITALIZACIÓN | CIRUGIA PEDIATRICA - HOSPITALIZACIÓN | CIRUGIA GENERAL - HOSPITALIZACIÓN | CARDIOLOGIA - HOSPITALIZACIÓN | NEFROLOGIA - HOSPITALIZACION | MEDICINA INTERNA - HOSPITALIZACION | GINECOLOGIA Y OBSTETRICIA - HOSPITALIZACION | UROLOGIA - CONSULTA EXTERNA ESPECIALIDADES | PEDIATRIA - CONSULTA EXTERNA ESPECIALIDADES | ORTOPEDIA - CONSULTA EXTERNA ESPECIALIDADES | ONCOLOGÍA - CONSULTA EXTERNA ESPECIALIDADES | OFTALMOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | NEUROLOGIA - CONSULTA EXTERNA ESPECIALIDADES | NEUROCIRUGIA - CONSULTA EXTERNA ESPECIALIDADES | NEUMOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | NEFROLOGIA - CONSULTA EXTERNA ESPECIALIDADES | MEDICINA INTERNA - CONSULTA EXTERNA ESPECIALIDADES | MEDICINA DEL DOLOR - CONSULTA EXTERNA ESPECIALIDADES | HEMATOLOGÍA - CONSULTA EXTERNA ESPECIALIDADES | GINECOLOGIA Y OBSTETRICIA - CONSULTA EXTERNA ESPECIALIDADES | EPIDEMIOLOGÍA - CONSULTA EXTERNA ESPECIALIDADES | DERMATOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | CIRUGIA PEDIATRICA - CONSULTA EXTERNA ESPECIALIDADES | CIRUGIA MAXILOFACIAL - CONSULTA EXTERNA ESPECIALIDADES | CIRUGIA GENERAL - CONSULTA EXTERNA ESPECIALIDADES | CARDIOLOGIA - CONSULTA EXTERNA ESPECIALIDADES | ALGOLOGIA - CLINICA DEL DOLOR | GINECOLOGIA Y OBSTETRICIA - CLINICA DE DISPLASIAIS | UROLOGIA - CAMPO CONSULTA EXTERNA | TRAUMATOLOGIA - CAMPO CONSULTA EXTERNA | TOCOCIRUGIA - CAMPO CONSULTA EXTERNA | PSIQUIATRIA - CAMPO CONSULTA EXTERNA | PEDIATRIA - CAMPO CONSULTA EXTERNA | ONCOLOGÍA - CAMPO CONSULTA EXTERNA | OFTALMOLOGIA - CAMPO CONSULTA EXTERNA | NEUROCIRUGIA - CAMPO CONSULTA EXTERNA | MEDICINA PREVENTIVA - CAMPO CONSULTA EXTERNA | MEDICINA INTERNA - CAMPO CONSULTA EXTERNA | MEDICINA DEL DOLOR - CAMPO CONSULTA EXTERNA | MEDICINA CRITICA - CAMPO CONSULTA EXTERNA | HEMATOLOGÍA - CAMPO CONSULTA EXTERNA | GINECOLOGIA Y OBSTETRICIA - CAMPO CONSULTA EXTERNA | EPIDEMIOLOGÍA - CAMPO CONSULTA EXTERNA | DERMATOLOGIA - CAMPO CONSULTA EXTERNA | CIRUGIA PEDIATRICA - CAMPO CONSULTA EXTERNA | CIRUGIA MAXILOFACIAL - CAMPO CONSULTA EXTERNA | CIRUGIA GENERAL - CAMPO CONSULTA EXTERNA |,7643194,305260,10,11,13,14
19.1825,-96.1619,19.1825,-96.1619,28589,VZSSA015160,VERACRUZ DE IGNACIO DE LA LLAVE,30,VERACRUZ,193,30193,VERACRUZ,1,VERACRUZ,8,SECRETARIA DE SALUD,SSA,DE APOYO,3,LABORATORIOS,LAB,NO ESPECIFICADO,99,0,0,0,0,0,0,LABORATORIO ESTATAL DE SALUD PUBLICA,SI,1,1 PRUEBAS DE DETECCIÓN,,,,,EUCALIPTO,MANZANA 12-E LOTE 7,,,,FRACCIONAMIENTO FRAMBROYANES,EUCALIPTO LOTE 7 MANZANA 12 E FRACC. FRAMBROYANES,91779,EN OPERACION,1,15/12/1999,15/02/2001,19.1825,-96.1619,SECRETARÍA DE SALUD ESTATAL,SESA,NO APLICA,6,URBANO,2,,7643194,552156,48,49,59,61
20.9793,-89.6034,20.9793,-89.6034,28905,YNIMS000071,YUCATAN,31,MÉRIDA,50,31050,MERIDA,1,MÉRIDA,1,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL DE ESPECIALIDADES,HESP,NO ESPECIFICADO,99,21,0,21,138,0,138,HES 1 MERIDA,SI,3,,,3 HOSPITAL ATENCIÓN Y TRATAMIENTO,,,41 X 34 EX TERRENOS EL FÉNIX,439,,,,INDUSTRIAL,"CALLE 41 NO. 439 X 34 EX TERRENOS EL FÉNIX, COL. INDUSTRIAL C.P. 97150, MÉRIDA, YUCATÁN",97150,EN OPERACION,1,,,20.9793,-89.6034,NO ESPECIFICADO,99,TERCER NIVEL,3,URBANO,2,,1955577,830732,119,148,150,162
20.9791,-89.6035,20.9791,-89.6035,28906,YNIMS000083,YUCATAN,31,MÉRIDA,50,31050,MERIDA,1,MÉRIDA,1,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL DE GINECO-PEDIATRÍA,HGP,NO ESPECIFICADO,99,40,0,40,263,0,263,HGR 1 IGNACIO GARCÍA TELLEZ,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,,,41 X 34 EX TERRENOS EL FÉNIX,439,,,,INDUSTRIAL,"CALLE 41 NO. 439 X 34 EX TERRENOS EL FÉNIX, COL. INDUSTRIAL C.P. 97150, MÉRIDA, YUCATÁN",97150,EN OPERACION,1,,,20.9791,-89.6035,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,1955577,830732,119,148,150,162
20.9878,-89.6401,20.9878,-89.6401,28907,YNIMS000095,YUCATAN,31,MÉRIDA,50,31050,MERIDA,1,MÉRIDA,1,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL REGIONAL,HGR,NO ESPECIFICADO,99,31,0,31,251,0,251,HGR 12 BENITO JUÁREZ,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,5,CALLE,COLÓN CON ITZÁEZ,,,,,GARCÍA GINERÉS,"AV. COLÓN CON ITZÁEZ COL. GARCÍA GINERÉS C.P. 97070, MÉRIDA, YUCATÁN",97070,EN OPERACION,1,,,20.9878,-89.6401,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,1955577,830732,119,148,150,162
21.0204,-89.5825,21.0204,-89.5825,29175,YNSSA013423,YUCATAN,31,MÉRIDA,50,31050,MERIDA,1,MÉRIDA,1,SECRETARIA DE SALUD,SSA,DE HOSPITALIZACIÓN,2,HOSPITAL ESPECIALIZADO,O,HOSPITALES REGIONALES DE ALTA ESPECIALIDAD,HRAE,0,38,38,138,72,210,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE LA PENÍNSULA DE YUCATÁN,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,5,CALLE,7,433 433,,,,FRACCIONAMIENTO ALTABRISA,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD DE LA PENÍNSULA DE YUCATÁN,97134,EN OPERACION,1,01/04/2008,01/06/2008,21.0204,-89.5825,HOSPITAL REGIONAL DE ALTA ESPECIALIDAD,HRAE,TERCER NIVEL,3,URBANO,2,,1955577,830732,119,148,150,162
20.9678,-89.6217,20.9678,-89.6217,29182,YNSSA013493,YUCATAN,31,MÉRIDA,50,31050,MERIDA,1,MÉRIDA,1,SECRETARIA DE SALUD,SSA,DE APOYO,3,LABORATORIOS,LAB,NO ESPECIFICADO,99,0,0,0,0,0,0,#¿NOMBRE?,SI,1,1 PRUEBAS DE DETECCIÓN,,,5,CALLE,21 X 50 Y 52,310-A,,,,ROMA,"CALLE 21 NO.310 A X 50 Y 52, COL. ROMA",97219,FUERA DE OPERACION,3,,01/06/2006,20.9678,-89.6217,SECRETARÍA DE SALUD ESTATAL,SESA,NO APLICA,6,URBANO,2,,1955577,830732,119,148,150,162
23.1675,-102.8712,23.1675,-102.8712,29429,ZSIMS000090,ZACATECAS,32,FRESNILLO,10,32010,FRESNILLO,1,FRESNILLO,3,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL DE ZONA,HGZ,NO ESPECIFICADO,99,38,0,38,88,0,88,HGZ 2 FRESNILLO,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,5,CALLE,HIDALGO,414,,,,CENTRO,"AV. HIDALGO NO. 414 COL. CENTRO C.P. 99150, FRESNILLO, ZACATECAS",99150,EN OPERACION,1,,,23.1675,-102.8712,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,1490668,213139,1,1,1,1
22.7753,-102.5795,22.7753,-102.5795,29455,ZSIMS000353,ZACATECAS,32,ZACATECAS,56,32056,ZACATECAS,1,ZACATECAS,1,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL DE ZONA,HGZ,NO ESPECIFICADO,99,41,0,41,147,0,147,HGZ 1 ZACATECAS,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,,,INTERIOR ALAMEDA,45,,,,CENTRO,"INTERIOR ALAMEDA NO. 45 COL. CENTRO C.P. 98000, ZACATECAS, ZACATECAS",98000,EN OPERACION,1,,,22.7753,-102.5795,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,1490668,138176,2,2,3,4
22.7455,-102.499,22.7455,-102.499,29775,ZSSSA012492,ZACATECAS,32,GUADALUPE,17,32017,GUADALUPE,1,ZACATECAS,1,SECRETARIA DE SALUD,SSA,DE APOYO,3,LABORATORIOS,LAB,NO ESPECIFICADO,99,0,0,0,0,0,0,LABORATORIO ESTATAL,SI,1,1 PRUEBAS DE DETECCIÓN,,,,,VÍALIDAD ARROYO DE LA PLATA,1,,,,ZONA INDUSTRIAL,VÍALIDAD ARROYO DE LA PLATA NO. 1 ZONA INDUSTRIAL,98600,EN OPERACION,1,,01/08/1999,22.7455,-102.499,SECRETARÍA DE SALUD ESTATAL,SESA,NO APLICA,6,URBANO,2,,1490668,159991,6,6,6,6
19.6821,-101.1766,19.6821,-101.1766,29849,MNIMS000593,MICHOACAN DE OCAMPO,16,MORELIA,53,16053,MORELIA,1,MORELIA,1,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL DE ZONA,HGZ,NO ESPECIFICADO,99,14,0,14,74,0,74,HGZ 83 MORELIA,SI,3,,2 ATENCIÓN Y TRATAMIENTO,3 HOSPITAL ATENCIÓN Y TRATAMIENTO,5,CALLE,CAMELINAS,1935,,,,ELECTRICISTA,"AV. CAMELINAS NO. 1935, COL. ELECTRICISTAS",58290,EN OPERACION,1,01/08/2010,01/11/2012,19.6821,-101.1766,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,4351037,729279,29,30,30,30
19.7252,-101.0922,19.7252,-101.0922,29850,MNIMS000605,MICHOACAN DE OCAMPO,16,CHARO,22,16022,LA GOLETA,19,MORELIA,1,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL REGIONAL,HGR,NO ESPECIFICADO,99,56,0,56,259,0,259,HGR 1 CHARO,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,5,CALLE,BOSQUES DE LOS OLIVOS,101,,,,COMUNIDAD LA GOLETA,"AV. BOSQUES DE LOS OLIVOS NO. 101, COL. COMUNIDAD LA GOLETA",61300,EN OPERACION,1,01/10/2010,01/11/2012,19.7252,-101.0922,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,4351037,21723,0,0,0,0
19.5211,-99.1874,19.5211,-99.1874,29943,MCSME001324,MEXICO,15,TLALNEPANTLA DE BAZ,104,15104,TLALNEPANTLA,1,TLALNEPANTLA,14,SERVICIOS MEDICOS ESTATALES,SME,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL,M,NO ESPECIFICADO,99,28,0,28,107,0,107,"HOSPITAL REGIONAL TLALNEPANTLA, ISSEMYM",SI,2,,2 ATENCIÓN Y TRATAMIENTO,,5,CALLE,DEL FERROCARRIL,SIN NÚMERO,SIN NÚMERO,,,LOS REYES IXTACALA,JUNTO A LA CLÍNICA DE CONSULTA EXTERNA TLALNEPANTLA ISSEMYM,54090,EN OPERACION,1,25/02/2011,25/10/2012,19.5211,-99.1874,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,15175862,664225,82,85,98,104
19.2468,-99.5762,19.2468,-99.5762,30133,MCIMS001185,MEXICO,15,METEPEC,54,15054,SAN GASPAR TLAHUELILPAN,35,TOLUCA,5,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL REGIONAL,HGR,NO ESPECIFICADO,99,53,0,53,239,0,239,HGR 251 METEPEC,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,,,ÁRBOL DE LA VIDA Y 505 SUR,501,,,,COLONIA BOSQUES DE METEPEC,,52140,EN OPERACION,1,22/03/2012,22/03/2012,19.2468,-99.5762,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,15175862,214162,20,20,20,20
29.099,-111.0016,29.099,-111.0016,30140,SRIMS000900,SONORA,26,HERMOSILLO,30,26030,HERMOSILLO,1,HERMOSILLO,1,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL DE ZONA,HGZ,NO ESPECIFICADO,99,37,0,37,189,0,189,HGZ 14 C/UNIDAD QUEMADOS,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,,,REPÚBLICA DE CUBA,93,,,,COLONIA MIRASOLES,,83170,EN OPERACION,1,20/03/2012,20/03/2013,29.099,-111.0016,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,2662480,784342,28,33,31,31
19.0169,-98.2659,19.0169,-98.2659,30380,PLSSA008425,PUEBLA,21,SAN ANDRÉS CHOLULA,119,21119,SAN BERNARDINO TLAXCALANCINGO,13,HUEJOTZINGO,5,SECRETARIA DE SALUD,SSA,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL,M,NO ESPECIFICADO,99,0,28,28,59,52,111,HOSPITAL GENERAL DE CHOLULA,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,5,CALLE,OSA MAYOR,2,,,,COLONIA JUDICIAL,,72810,EN OPERACION,1,27/03/2012,27/11/2013,19.0169,-98.2659,SECRETARÍA DE SALUD ESTATAL,SESA,SEGUNDO NIVEL,2,URBANO,2,,5779829,100439,29,30,30,31
25.9367,-98.2696,25.9367,-98.2696,31010,TSIMS000533,TAMAULIPAS,28,REYNOSA,32,28032,REYNOSA,1,REYNOSA,4,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,DE HOSPITALIZACIÓN,2,HOSPITAL GENERAL REGIONAL,HGR,NO ESPECIFICADO,99,42,0,42,230,0,230,HGR 270 REYNOSA,SI,2,,2 ATENCIÓN Y TRATAMIENTO,,,,CARRETERA SAN FERNANDO- REYNOSA KM. 104,8200,,,,COLONIA PIRÁMIDES III,,88520,EN OPERACION,1,11/10/2010,09/03/2015,25.9367,-98.2696,NO ESPECIFICADO,99,SEGUNDO NIVEL,2,URBANO,2,,3268554,608891,19,19,19,21
